,Number of axles,Tollplaza id,Tollplaza code
5663,2,4206,PCAC34A40
5664,2,4575,PC84D9FC1
5665,2,4481,PC30AAE76
5666,4,4645,PC14FBE4A
5667,2,4417,PC208F9BB
5668,2,4576,PC394C979
5669,2,4718,PC81E83B9
5670,2,4800,PCA4DF48A
5671,2,4710,PCE17C964
5672,2,4344,PC417B8DF
5673,2,4793,PCD8E3CCB
5674,2,4074,PCCAFD014
5675,2,4062,PCDA37101
5676,2,4180,PC250A90D
5677,2,4201,PC0E22DEA
5678,4,4616,PCE6675F9
5679,2,4838,PCEECD973
5680,2,4404,PCE03E8B1
5681,2,4553,PC1D57D7F
5682,4,4018,PCCB2657A
5683,2,4430,PC52EA95D
5684,2,4961,PC92C5115
5685,2,4218,PC8DF4919
5686,2,4821,PC67D349A
5687,2,4686,PCD6E5E77
5688,2,4415,PC5E202FC
5689,2,4463,PCAB21FC5
5690,4,4312,PC8D40B22
5691,2,4189,PC7655FC1
5692,2,4842,PC16F5A24
5693,4,4197,PCE32ED40
5694,4,4962,PCF858E11
5695,2,4166,PCE450C55
5696,2,4552,PC05BD3DF
5697,4,4313,PC6D0FC31
5698,2,4255,PCB7E7138
5699,4,4745,PC6397888
5700,2,4349,PC5AB6779
5701,2,4426,PCC0E943C
5702,2,4141,PC13CB69B
5703,2,4932,PC46C4A27
5704,2,4255,PCB7E7138
5705,2,4327,PC16F59EC
5706,2,4304,PC89FB76E
5707,2,4452,PC8C7C5D7
5708,4,4032,PC578F087
5709,4,4631,PCFFF6463
5710,4,4099,PC97F19B1
5711,2,4199,PC7CCC47B
5712,2,4604,PC0553E32
5713,2,4841,PCE45DE8D
5714,2,4880,PC5A27CDE
5715,4,4082,PCF86214E
5716,2,4437,PCBE6CB59
5717,4,4670,PC2BE6D87
5718,2,4119,PC9EBEDB5
5719,2,4758,PCCE12794
5720,2,4914,PC2F353E1
5721,2,4510,PC652EEF2
5722,2,4276,PC4E15B39
5723,2,4817,PCFF02057
5724,2,4698,PC8BCEB19
5725,2,4568,PCA8A783A
5726,2,4039,PC73BE1E2
5727,2,4212,PC422A6D1
5728,2,4533,PC8DA1D3B
5729,4,4726,PCF6540C0
5730,4,4261,PC84FFC9D
5731,2,4941,PCA6403C1
5732,4,4334,PCCB383F8
5733,4,4142,PC7ACFF7C
5734,2,4716,PCFCB0018
5735,2,4036,PCE6CC50C
5736,2,4097,PCB1B5BEC
5737,2,4598,PC5526A36
5738,2,4335,PC76935F9
5739,4,4918,PC8F8E598
5740,4,4314,PC7E9E8F3
5741,4,4085,PC6150735
5742,2,4562,PC4C95CA2
5743,4,4178,PC8417B09
5744,2,4484,PCEF56843
5745,2,4213,PCDD316EB
5746,2,4828,PCF712D1A
5747,2,4073,PCA3797CA
5748,2,5003,PCAC9371E
5749,2,4285,PCB524A9F
5750,2,4514,PC374C341
5751,4,4179,PC5738A82
5752,2,4812,PC22D9C6D
5753,4,4251,PCB30E45F
5754,2,4191,PCCC28F87
5755,2,4766,PCE36658B
5756,2,4764,PCF6B0D12
5757,2,4538,PCDE5402C
5758,2,4063,PC7667A3E
5759,2,4961,PC92C5115
5760,2,4993,PC0F0AB4E
5761,2,4470,PCB4FF8FA
5762,4,4416,PC546F252
5763,2,4070,PCEECA8B2
5764,2,4844,PCC48E3A8
5765,2,4060,PC481C9F9
5766,2,4215,PC4C76F48
5767,4,4023,PC77793DF
5768,2,4703,PC395ADCB
5769,2,4577,PC8FE0901
5770,4,4388,PC803F0F2
5771,2,4938,PC6C57ED3
5772,2,4132,PC8E2A7E0
5773,2,4239,PCA185B1A
5774,2,4984,PCBABF130
5775,2,4798,PC17F8052
5776,2,4730,PC7DC0964
5777,2,4857,PC59F4E22
5778,2,4735,PC2294422
5779,2,4933,PC419F41D
5780,2,4128,PCC0E7E2A
5781,2,4397,PCB070250
5782,4,4586,PC4A40D50
5783,2,4260,PC1A4796C
5784,2,4092,PC40C2E00
5785,2,4747,PC5E524A1
5786,2,4160,PC6DC0ACF
5787,2,4514,PC374C341
5788,2,4860,PCF4A2DA9
5789,2,4137,PC4FA703F
5790,4,4661,PC1585DF2
5791,2,4918,PC8F8E598
5792,2,4061,PC3A63A79
5793,2,4980,PCBD5C822
5794,2,4371,PC7E22FD8
5795,2,4894,PCDADB8C6
5796,4,4250,PCC695DB0
5797,2,4728,PC07BF95F
5798,2,4715,PCFA0E4C0
5799,2,4551,PCCA5979C
5800,2,4459,PCD9CAD56
5801,2,4499,PC1EEDA04
5802,2,4368,PC909A324
5803,4,4670,PC2BE6D87
5804,4,4360,PC084F676
5805,2,4672,PC03AE86F
5806,2,4160,PC6DC0ACF
5807,4,4987,PCF4A9637
5808,2,4373,PC8806694
5809,4,4082,PCF86214E
5810,2,4846,PCBABD060
5811,2,4790,PC2387B02
5812,4,4198,PCB0994D1
5813,2,4025,PC5ABB8E4
5814,2,4122,PC8ED616E
5815,2,4381,PC9DD9DCD
5816,2,4802,PCBDD55F1
5817,4,4277,PC010D2A9
5818,2,4202,PC65AA714
5819,4,4758,PCCE12794
5820,2,4611,PC2EBEAB9
5821,2,4354,PC0671DD4
5822,2,4372,PC1E0F3B6
5823,2,4993,PC0F0AB4E
5824,2,4840,PC49BFB36
5825,2,4783,PC9889263
5826,2,4726,PCF6540C0
5827,2,4080,PCBE7E15B
5828,2,4414,PC40BD0F3
5829,2,4122,PC8ED616E
5830,2,4868,PC647292C
5831,4,4117,PCEB6517A
5832,2,4753,PC6AA246E
5833,2,4784,PCDB42B34
5834,2,4570,PCAE45EC0
5835,2,4229,PCD0DDD3D
5836,2,4456,PC8DFF744
5837,2,4639,PC879E7AB
5838,2,4882,PC8616CD8
5839,2,4891,PC57036DA
5840,4,4091,PC2E099B4
5841,2,4225,PCC1ED0C5
5842,2,4033,PC783B5FC
5843,2,4903,PCC3BCE65
5844,2,4806,PC8A8EA51
5845,2,4370,PC70B7987
5846,2,4785,PC787D664
5847,2,4291,PCD411AEF
5848,2,4859,PC685B3B1
5849,2,4243,PCC4F7DCE
5850,2,4761,PCB206182
5851,2,4341,PC1E10EC3
5852,2,4928,PC16E79D4
5853,2,4645,PC14FBE4A
5854,2,4267,PCE51C5C7
5855,2,4346,PCA35B156
5856,2,4374,PCC321538
5857,2,5008,PC48D61BB
5858,4,4166,PCE450C55
5859,2,4503,PC69DE15C
5860,2,5003,PCAC9371E
5861,2,4523,PC0005AC7
5862,2,4290,PC84E8CEF
5863,2,4160,PC6DC0ACF
5864,2,4789,PCBE8B2AB
5865,4,4342,PCE7F2748
5866,2,4860,PCF4A2DA9
5867,4,4001,PC58105BF
5868,2,4760,PC161AC8D
5869,2,4975,PC818101A
5870,4,4027,PCE7A4F34
5871,4,4131,PC4C9B108
5872,4,4684,PCA76178F
5873,2,4382,PCB7341F4
5874,4,4771,PC71FE98A
5875,4,4029,PCE319335
5876,2,4770,PC9082A17
5877,4,4781,PC0D83A1E
5878,2,4167,PC8453073
5879,4,4384,PC59A33DE
5880,4,4216,PC53B475D
5881,2,4766,PCE36658B
5882,2,4578,PC90D44D0
5883,2,4924,PCE3427C5
5884,2,4720,PCDD23528
5885,2,4110,PCF891CEB
5886,2,4441,PC472C08E
5887,2,4903,PCC3BCE65
5888,2,4876,PCDFCFF53
5889,2,4313,PC6D0FC31
5890,2,4155,PC9042B3F
5891,4,4932,PC46C4A27
5892,2,4505,PCEF64195
5893,4,4015,PC524833E
5894,2,4128,PCC0E7E2A
5895,2,4514,PC374C341
5896,2,4984,PCBABF130
5897,2,4304,PC89FB76E
5898,2,4075,PC2125618
5899,2,4377,PC4AC8EAD
5900,2,4786,PCB7F1F8A
5901,2,4671,PCCAAFB48
5902,2,4286,PC12BE494
5903,4,4748,PCF2ECD29
5904,2,4665,PCF63C15F
5905,2,4252,PCA32686D
5906,4,4333,PCCCAD2AC
5907,4,4757,PC126524C
5908,4,4587,PC576A3BA
5909,4,4074,PCCAFD014
5910,4,4573,PC4D8469D
5911,4,4886,PC4D892D7
5912,4,4695,PC4A5D62F
5913,2,4988,PC46BE0B2
5914,2,4360,PC084F676
5915,2,4714,PC9B747F8
5916,2,4955,PCE36723C
5917,2,4184,PC43A5E42
5918,2,4406,PC7A54E18
5919,4,4312,PC8D40B22
5920,4,4606,PC0C535B6
5921,2,4695,PC4A5D62F
5922,2,4080,PCBE7E15B
5923,2,4209,PC494D54E
5924,2,4595,PC64281F6
5925,2,4160,PC6DC0ACF
5926,4,4105,PC43919D1
5927,2,4125,PC8AAEF51
5928,2,4527,PC59A0CB2
5929,4,4568,PCA8A783A
5930,4,4593,PC3863F6A
5931,4,4380,PC905B5D4
5932,2,4331,PC47300D9
5933,2,4687,PC52E7369
5934,2,4203,PC5295A46
5935,2,4765,PC795A0A3
5936,2,4391,PCCFD9AB6
5937,2,4110,PCF891CEB
5938,2,4314,PC7E9E8F3
5939,2,4175,PC08EA270
5940,4,4291,PCD411AEF
5941,2,4478,PCB02917E
5942,2,4126,PC74CE451
5943,2,4324,PC9C3D708
5944,4,4941,PCA6403C1
5945,2,4020,PC2265FB3
5946,4,4983,PCC3E4ADA
5947,2,4196,PC4B8A835
5948,2,4734,PCE4C5D8E
5949,2,4449,PCAACD453
5950,2,4280,PC03A5F23
5951,4,4450,PC0B2B03E
5952,2,4201,PC0E22DEA
5953,2,4982,PC384779E
5954,2,4747,PC5E524A1
5955,2,4369,PCD5CBB82
5956,2,4730,PC7DC0964
5957,4,4263,PCD6DBA1D
5958,2,4088,PC14008D5
5959,2,4197,PCE32ED40
5960,4,4326,PC356AE8F
5961,4,4368,PC909A324
5962,4,4881,PCDE20E6F
5963,2,4013,PCE5BA2CE
5964,2,4732,PCD83DE25
5965,4,4055,PCA06B2F1
5966,2,4440,PCBE1B45D
5967,2,4088,PC14008D5
5968,2,4333,PCCCAD2AC
5969,2,4228,PC4F78F1B
5970,2,4969,PCBBB9730
5971,2,4858,PC94DC1E6
5972,2,4894,PCDADB8C6
5973,2,4580,PC48664B7
5974,2,4077,PCF40C389
5975,2,4788,PC00AE965
5976,2,4228,PC4F78F1B
5977,2,4021,PC851E565
5978,2,4021,PC851E565
5979,2,4171,PC36C9AE8
5980,2,4976,PC5149039
5981,2,4163,PC95B4E03
5982,2,4388,PC803F0F2
5983,2,4754,PC99AE725
5984,2,4174,PC041D874
5985,2,4799,PCC3A370A
5986,2,4107,PC7607A5D
5987,2,4238,PCE0A2A2F
5988,2,4541,PCC6A4CD8
5989,2,4422,PCF514246
5990,4,4339,PCDE1D204
5991,4,4076,PC47B8825
5992,2,4708,PC82D2552
5993,2,4251,PCB30E45F
5994,2,4168,PCBC064F8
5995,2,4057,PC4B0DCD2
5996,2,4959,PC4A7B00C
5997,4,4271,PC28E44E2
5998,2,4297,PCDE89544
5999,2,4300,PC666483B
6000,2,4242,PCECC4DE2
6001,2,4659,PC5549650
6002,4,5009,PC70886EC
6003,2,4870,PC65485BB
6004,2,4974,PCDEB8E32
6005,2,4756,PC8AEC6E8
6006,4,4350,PCEDD7E85
6007,2,4900,PCFE8B604
6008,2,4784,PCDB42B34
6009,2,4815,PC19C02F1
6010,2,4947,PCE4A44BE
6011,2,4803,PC2BBEEDC
6012,2,4992,PCFF0FEB0
6013,2,4207,PC76EDF79
6014,2,4477,PCA857A23
6015,2,4587,PC576A3BA
6016,4,4160,PC6DC0ACF
6017,2,4788,PC00AE965
6018,2,4657,PCC591410
6019,2,4844,PCC48E3A8
6020,2,4183,PCF5E7754
6021,2,4369,PCD5CBB82
6022,2,4876,PCDFCFF53
6023,2,4757,PC126524C
6024,4,4340,PC3A6DBC9
6025,2,4558,PC575F591
6026,2,4078,PC8473A64
6027,4,4095,PC3E1512A
6028,2,4662,PCB2463CF
6029,2,4946,PCCF18BAF
6030,2,4984,PCBABF130
6031,2,4197,PCE32ED40
6032,2,4834,PCB228987
6033,4,4418,PCF6EECB2
6034,2,4906,PC3D58C5E
6035,2,4998,PCD9C5406
6036,4,4171,PC36C9AE8
6037,2,4130,PC9F22103
6038,2,4494,PC1592ACA
6039,2,4863,PCA8F9E50
6040,2,4978,PCF0B5E85
6041,2,4144,PCAC7E4C1
6042,2,4929,PC9E503B6
6043,2,4177,PC9194382
6044,2,4459,PCD9CAD56
6045,2,4472,PC303DD56
6046,2,4701,PCD5F2808
6047,4,4435,PC3E78C17
6048,4,4985,PCCA71D2C
6049,2,4454,PC94C0945
6050,2,4098,PC89C0554
6051,2,4511,PCFBEFA9E
6052,2,4828,PCF712D1A
6053,2,4376,PCA283923
6054,2,4661,PC1585DF2
6055,2,4045,PCE952492
6056,2,4863,PCA8F9E50
6057,2,4667,PCD540B2F
6058,2,4860,PCF4A2DA9
6059,2,4517,PC9AF321D
6060,2,4977,PCB077F18
6061,2,4994,PC09C5F59
6062,2,4264,PC9DFEBB0
6063,2,4171,PC36C9AE8
6064,2,4319,PCAD79413
6065,4,4213,PCDD316EB
6066,2,4437,PCBE6CB59
6067,2,4057,PC4B0DCD2
6068,2,4079,PCF1366ED
6069,2,4603,PC485BE5B
6070,2,4539,PC684859B
6071,2,4214,PC538125F
6072,4,4926,PCCBCFEDE
6073,2,4768,PC7BEFC3B
6074,4,4146,PCF91266E
6075,2,4925,PCE5E04A2
6076,2,4633,PC974552B
6077,4,4771,PC71FE98A
6078,2,4097,PCB1B5BEC
6079,2,4328,PC3777B8E
6080,2,4114,PC4CD2B81
6081,2,4572,PCC9756B2
6082,4,4763,PCC62D342
6083,2,4834,PCB228987
6084,2,4914,PC2F353E1
6085,2,4731,PCFFC2992
6086,4,4389,PC7688C61
6087,2,4462,PCE29AA1A
6088,4,4127,PCA2D76A5
6089,2,4549,PC2F1A066
6090,2,4803,PC2BBEEDC
6091,2,4094,PC53A52CB
6092,2,4886,PC4D892D7
6093,4,4961,PC92C5115
6094,4,4448,PC19F3DBB
6095,2,4861,PC670F1AC
6096,2,4630,PCA26D872
6097,4,4096,PCFA4F864
6098,2,4747,PC5E524A1
6099,2,4995,PCBE6ABE5
6100,2,4057,PC4B0DCD2
6101,4,4726,PCF6540C0
6102,2,4640,PCC993FB3
6103,4,4230,PC19CE0DB
6104,2,4592,PC627AA14
6105,2,4171,PC36C9AE8
6106,2,4519,PC92A6471
6107,4,4943,PC0A5DC1F
6108,2,4604,PC0553E32
6109,2,4447,PC6B030C6
6110,2,4817,PCFF02057
6111,2,4491,PCA52F720
6112,2,4849,PCF764517
6113,2,4825,PC8B8C482
6114,2,4559,PC93AAEC9
6115,2,4800,PCA4DF48A
6116,2,4201,PC0E22DEA
6117,2,4923,PC8A7A22A
6118,4,4127,PCA2D76A5
6119,2,4585,PCF3AE602
6120,2,4758,PCCE12794
6121,2,4015,PC524833E
6122,2,4859,PC685B3B1
6123,4,4200,PCBA86754
6124,2,4063,PC7667A3E
6125,2,4832,PC34ECAB5
6126,2,4176,PC11E9595
6127,2,4169,PC2890582
6128,2,4162,PC51A39A7
6129,2,4594,PC59414DA
6130,2,4491,PCA52F720
6131,2,4632,PCC1FFE5B
6132,2,4049,PC4779D38
6133,2,4669,PC36675CE
6134,2,4870,PC65485BB
6135,2,4415,PC5E202FC
6136,4,4456,PC8DFF744
6137,2,4888,PC46C55B4
6138,4,4116,PCCA836C9
6139,2,4786,PCB7F1F8A
6140,2,4907,PCCEEF65A
6141,2,4667,PCD540B2F
6142,2,4329,PCF9CCB5A
6143,2,4797,PCE2D63A7
6144,4,4962,PCF858E11
6145,2,4254,PC0C0EE22
6146,2,4909,PCDED6F20
6147,2,4465,PCA227C6B
6148,2,4966,PC4E6422C
6149,2,4166,PCE450C55
6150,4,4926,PCCBCFEDE
6151,2,4160,PC6DC0ACF
6152,2,4891,PC57036DA
6153,4,4890,PCAFC8A56
6154,4,4884,PC3FB1BB6
6155,2,4516,PCF7F25B7
6156,2,4533,PC8DA1D3B
6157,4,4277,PC010D2A9
6158,2,4160,PC6DC0ACF
6159,2,4903,PCC3BCE65
6160,2,4319,PCAD79413
6161,2,4230,PC19CE0DB
6162,4,4748,PCF2ECD29
6163,2,4898,PC0AE9E1B
6164,2,4637,PCE9C770E
6165,2,4137,PC4FA703F
6166,2,4237,PC51D1059
6167,2,4331,PC47300D9
6168,2,4507,PC11DCA73
6169,2,4215,PC4C76F48
6170,2,4226,PCDC5C9E2
6171,2,4271,PC28E44E2
6172,4,4530,PCA33A9A8
6173,2,4010,PC3A7AACB
6174,4,4079,PCF1366ED
6175,4,4154,PC2C2EF9E
6176,2,4241,PC7241796
6177,2,4339,PCDE1D204
6178,2,4121,PCEC57A8E
6179,4,4559,PC93AAEC9
6180,2,4421,PCED2DB6F
6181,2,4043,PC134F258
6182,2,4456,PC8DFF744
6183,2,4528,PC1269226
6184,2,4522,PC0A326BE
6185,4,4871,PC397AFA3
6186,2,4983,PCC3E4ADA
6187,2,4731,PCFFC2992
6188,2,4110,PCF891CEB
6189,2,4314,PC7E9E8F3
6190,4,4730,PC7DC0964
6191,4,4131,PC4C9B108
6192,2,4711,PC340B4DE
6193,2,4682,PCBB02F92
6194,2,4338,PC6203962
6195,4,4126,PC74CE451
6196,4,4256,PC9DD0BBD
6197,2,4644,PC411FDC0
6198,2,4729,PC5170BF4
6199,2,4633,PC974552B
6200,2,4680,PCC422F4D
6201,2,4815,PC19C02F1
6202,2,4855,PC03C5C15
6203,2,4625,PC186BCA8
6204,2,4329,PCF9CCB5A
6205,2,4801,PC119E3A6
6206,2,4509,PCA2E8463
6207,2,4404,PCE03E8B1
6208,2,4890,PCAFC8A56
6209,2,4512,PC4B1BAF3
6210,2,4112,PCEA652A8
6211,2,4982,PC384779E
6212,4,4689,PC89C35AD
6213,2,4104,PC0A63844
6214,2,4216,PC53B475D
6215,2,4603,PC485BE5B
6216,2,4971,PC0BD172F
6217,2,4398,PCE60D320
6218,2,4278,PC4847214
6219,4,4184,PC43A5E42
6220,2,4398,PCE60D320
6221,4,4522,PC0A326BE
6222,2,4939,PCF263A5E
6223,2,4194,PC96AD1EB
6224,4,4481,PC30AAE76
6225,2,4350,PCEDD7E85
6226,2,4079,PCF1366ED
6227,2,4656,PC63844BC
6228,2,4072,PC69F3F14
6229,2,4203,PC5295A46
6230,2,4520,PC8140983
6231,4,4687,PC52E7369
6232,4,4546,PCEF3EBBC
6233,2,4961,PC92C5115
6234,2,4291,PCD411AEF
6235,2,4977,PCB077F18
6236,2,4330,PCBD023A3
6237,2,4172,PC1A43FB7
6238,4,4623,PCAA67227
6239,2,4192,PC74F6341
6240,2,4846,PCBABD060
6241,2,4644,PC411FDC0
6242,2,4609,PC1551C8E
6243,2,4429,PC65E7991
6244,2,4225,PCC1ED0C5
6245,2,4938,PC6C57ED3
6246,2,4073,PCA3797CA
6247,2,4865,PCCACA741
6248,2,4827,PC7D68CD9
6249,2,4561,PCCE9B069
6250,2,4086,PC23E470D
6251,2,4468,PC040ADB3
6252,4,4221,PC90AAFDA
6253,2,4471,PC7E4F42A
6254,4,5004,PC2111CF9
6255,2,4450,PC0B2B03E
6256,2,4176,PC11E9595
6257,4,4321,PC591BDF7
6258,4,4135,PCC943ECD
6259,4,4337,PCCF6A454
6260,2,4618,PC8F4AF85
6261,4,4680,PCC422F4D
6262,2,4527,PC59A0CB2
6263,4,4348,PCD66314D
6264,4,4007,PCDF9F773
6265,2,4739,PC07289CF
6266,2,4259,PCBB65EF4
6267,2,4142,PC7ACFF7C
6268,2,4161,PCF8F6133
6269,2,4730,PC7DC0964
6270,2,4146,PCF91266E
6271,4,4044,PC3546931
6272,2,4630,PCA26D872
6273,2,4341,PC1E10EC3
6274,4,4471,PC7E4F42A
6275,4,4571,PC2308E9E
6276,4,4730,PC7DC0964
6277,2,4545,PC419B1CB
6278,2,4232,PC4156AD5
6279,2,4675,PCE49911B
6280,2,4336,PCD30AB50
6281,2,4224,PCD83983A
6282,2,4957,PC8DFFE65
6283,2,4245,PC6594AD4
6284,2,4579,PC926F0A9
6285,2,4554,PC23BA77A
6286,2,4420,PCFDB2950
6287,2,4511,PCFBEFA9E
6288,2,4687,PC52E7369
6289,2,5008,PC48D61BB
6290,2,4251,PCB30E45F
6291,2,4773,PCE62BBA9
6292,2,4301,PC540E129
6293,2,4061,PC3A63A79
6294,2,4212,PC422A6D1
6295,2,4004,PCB278A8B
6296,2,4563,PCA214501
6297,4,4045,PCE952492
6298,4,4282,PCCE002E5
6299,2,4064,PC0B32B5B
6300,2,4136,PCA579A65
6301,2,4909,PCDED6F20
6302,2,4697,PCFDB2BA6
6303,2,4884,PC3FB1BB6
6304,2,4401,PC0606D6A
6305,4,4955,PCE36723C
6306,2,4876,PCDFCFF53
6307,2,4401,PC0606D6A
6308,2,4397,PCB070250
6309,2,4246,PC95F5F6B
6310,2,4020,PC2265FB3
6311,2,4668,PCBB055C6
6312,2,4636,PCDECFC74
6313,2,4243,PCC4F7DCE
6314,2,4737,PCED7EAFE
6315,2,4012,PCEF5C190
6316,2,4062,PCDA37101
6317,2,4378,PC074E6A8
6318,4,4552,PC05BD3DF
6319,2,4251,PCB30E45F
6320,4,4935,PC327D635
6321,2,4253,PC82A16E6
6322,2,4119,PC9EBEDB5
6323,4,4510,PC652EEF2
6324,2,4218,PC8DF4919
6325,2,4834,PCB228987
6326,4,4969,PCBBB9730
6327,2,4066,PC883FCA9
6328,2,4864,PC259547F
6329,2,4823,PC89A3BCF
6330,2,4091,PC2E099B4
6331,2,4553,PC1D57D7F
6332,2,4274,PC88EA64E
6333,4,4630,PCA26D872
6334,2,4070,PCEECA8B2
6335,2,4510,PC652EEF2
6336,4,4869,PCF775FA6
6337,4,4844,PCC48E3A8
6338,2,4883,PCB325DCD
6339,4,4628,PC34C1DCB
6340,2,4410,PC6EFC03B
6341,2,4907,PCCEEF65A
6342,2,4348,PCD66314D
6343,2,4642,PC17D596F
6344,2,4960,PC6A1BCA4
6345,2,4822,PCD1EB220
6346,4,4694,PCBCF42C2
6347,4,4854,PCB6F1968
6348,4,4863,PCA8F9E50
6349,2,4514,PC374C341
6350,2,4079,PCF1366ED
6351,4,4392,PCAF6E464
6352,2,4919,PC7A3A5CF
6353,2,4393,PC93CE517
6354,2,4694,PCBCF42C2
6355,2,4006,PCD8D05D7
6356,2,4801,PC119E3A6
6357,2,4320,PC40C93B0
6358,2,4721,PCE937423
6359,2,4056,PC9FBBA67
6360,4,4355,PC0EF761B
6361,2,4292,PCF733A7C
6362,2,4133,PC30FC453
6363,2,4998,PCD9C5406
6364,2,4321,PC591BDF7
6365,2,4499,PC1EEDA04
6366,2,4058,PC3415EA4
6367,2,4073,PCA3797CA
6368,2,4744,PC78EF0B5
6369,2,4078,PC8473A64
6370,2,4670,PC2BE6D87
6371,2,4512,PC4B1BAF3
6372,2,4454,PC94C0945
6373,4,4088,PC14008D5
6374,2,4099,PC97F19B1
6375,2,4086,PC23E470D
6376,2,4631,PCFFF6463
6377,2,4222,PC15EC378
6378,2,4960,PC6A1BCA4
6379,2,5008,PC48D61BB
6380,2,4110,PCF891CEB
6381,2,4245,PC6594AD4
6382,2,4476,PC439FA2D
6383,2,4439,PC845CEA6
6384,2,4012,PCEF5C190
6385,2,4880,PC5A27CDE
6386,4,4585,PCF3AE602
6387,2,4722,PC035B71E
6388,4,4912,PC526B1EC
6389,2,4454,PC94C0945
6390,2,4930,PC22F748B
6391,2,4463,PCAB21FC5
6392,2,4043,PC134F258
6393,2,4368,PC909A324
6394,2,4019,PC63FF017
6395,2,4466,PC6E93A05
6396,2,4584,PC1085B78
6397,2,5010,PC028872C
6398,4,4765,PC795A0A3
6399,2,4883,PCB325DCD
6400,4,4436,PC0CF9451
6401,2,4414,PC40BD0F3
6402,4,4629,PCC5E1C04
6403,4,4169,PC2890582
6404,2,4664,PC52D063A
6405,2,4009,PCF984421
6406,2,4780,PC0A717C4
6407,2,4622,PCF31BD97
6408,2,4344,PC417B8DF
6409,2,4927,PC2D22627
6410,2,4353,PC79BCF60
6411,2,4622,PCF31BD97
6412,4,4435,PC3E78C17
6413,2,4818,PCF243BF3
6414,2,4974,PCDEB8E32
6415,4,4028,PCE75C5C8
6416,2,4036,PCE6CC50C
6417,2,4755,PC628DCED
6418,2,4974,PCDEB8E32
6419,2,5004,PC2111CF9
6420,2,4906,PC3D58C5E
6421,2,4944,PC41EEC34
6422,2,4141,PC13CB69B
6423,2,4371,PC7E22FD8
6424,2,4352,PC99B9343
6425,2,4505,PCEF64195
6426,2,4948,PCBA2D075
6427,4,4781,PC0D83A1E
6428,2,4952,PC64CF233
6429,4,4709,PCC8C7059
6430,2,4110,PCF891CEB
6431,2,4851,PC0954183
6432,2,4926,PCCBCFEDE
6433,2,4293,PC2A27502
6434,2,4128,PCC0E7E2A
6435,4,4644,PC411FDC0
6436,2,4005,PCB3DF742
6437,2,4436,PC0CF9451
6438,4,4816,PCB500A9F
6439,2,4452,PC8C7C5D7
6440,2,4007,PCDF9F773
6441,4,4933,PC419F41D
6442,2,4916,PC62AF885
6443,2,4170,PC8CA1B15
6444,2,4845,PCEEC0DB3
6445,2,4816,PCB500A9F
6446,2,4668,PCBB055C6
6447,4,4260,PC1A4796C
6448,2,4265,PC5B2AFFA
6449,2,4648,PC576AD85
6450,2,4394,PCD3A817A
6451,2,4230,PC19CE0DB
6452,2,4926,PCCBCFEDE
6453,2,4908,PC3D16FC5
6454,2,4377,PC4AC8EAD
6455,2,4525,PCF64B519
6456,4,4794,PC4E1366E
6457,2,4687,PC52E7369
6458,2,4168,PCBC064F8
6459,2,4126,PC74CE451
6460,2,4174,PC041D874
6461,2,4505,PCEF64195
6462,2,4194,PC96AD1EB
6463,2,4113,PC78D4122
6464,2,4493,PC124B4C0
6465,4,4162,PC51A39A7
6466,2,4527,PC59A0CB2
6467,2,4161,PCF8F6133
6468,2,4813,PCACF7982
6469,2,4907,PCCEEF65A
6470,2,4996,PC6A4F55F
6471,2,4481,PC30AAE76
6472,4,4617,PC7758F89
6473,4,4508,PC385C6E7
6474,4,4255,PCB7E7138
6475,2,4577,PC8FE0901
6476,2,4077,PCF40C389
6477,4,4680,PCC422F4D
6478,4,4925,PCE5E04A2
6479,4,4841,PCE45DE8D
6480,4,4414,PC40BD0F3
6481,2,4118,PCC1A733C
6482,2,4730,PC7DC0964
6483,2,4011,PC680DEC6
6484,2,4951,PCE9CE23F
6485,2,4506,PCB24B68E
6486,2,5007,PC869BDE8
6487,4,4991,PC5B5C16D
6488,2,4854,PCB6F1968
6489,2,4022,PCF135377
6490,4,4005,PCB3DF742
6491,2,4230,PC19CE0DB
6492,4,4646,PC3F8C42B
6493,2,4799,PCC3A370A
6494,2,4784,PCDB42B34
6495,4,4806,PC8A8EA51
6496,2,4459,PCD9CAD56
6497,2,4899,PC4967767
6498,2,4955,PCE36723C
6499,2,4048,PC1FE6483
6500,4,4621,PC9FB4E82
6501,2,4056,PC9FBBA67
6502,2,4617,PC7758F89
6503,2,4319,PCAD79413
6504,2,4831,PC0EC3E54
6505,2,4301,PC540E129
6506,2,4834,PCB228987
6507,2,4593,PC3863F6A
6508,2,4879,PCC90A061
6509,2,4730,PC7DC0964
6510,2,4949,PC86E9EB7
6511,2,4981,PC6B14C5D
6512,2,4456,PC8DFF744
6513,2,4529,PC3FAA264
6514,2,4923,PC8A7A22A
6515,2,4781,PC0D83A1E
6516,2,4488,PC19D06B0
6517,2,4827,PC7D68CD9
6518,2,4843,PC400DFFE
6519,4,4926,PCCBCFEDE
6520,4,4962,PCF858E11
6521,4,4033,PC783B5FC
6522,2,4696,PC35509AB
6523,4,4852,PC68969FB
6524,2,4842,PC16F5A24
6525,2,4340,PC3A6DBC9
6526,2,4454,PC94C0945
6527,4,4220,PC02FEF7D
6528,2,4651,PC12D9486
6529,2,4781,PC0D83A1E
6530,2,4418,PCF6EECB2
6531,2,4645,PC14FBE4A
6532,2,4217,PC6E8D0F9
